Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,TerminationType,TerminationDescription,Average of Monthly income
26,No,Travel_Rarely,Research & Development,2,2,Other,1,3681,Male,3,Laboratory Technician,Single,53040,0,Y,20,8,1,5,2,4,1,1,Unk,,65265.79452
42,No,Travel_Rarely,Sales,23,3,Marketing,1,3682,Female,3,Research Scientist,Married,26420,0,Y,13,8,1,21,3,20,0,9,Resignation,Foot apply stay treatment local good issue.,65282.56516
52,No,Travel_Rarely,Research & Development,5,2,Life Sciences,1,3683,Female,1,Healthcare Representative,Married,27590,9,Y,18,8,1,12,6,5,0,4,Unk,,65335.9478
37,No,Travel_Rarely,Research & Development,20,5,Life Sciences,1,3684,Male,2,Manager,Single,68040,4,Y,13,8,1,8,1,3,0,2,Unk,,65387.86795
35,No,Travel_Frequently,Research & Development,6,4,Medical,1,3685,Female,2,Research Director,Single,61420,2,Y,15,8,1,10,2,2,2,2,Voluntary,He four soldier employee central term.,65384.21488
25,No,Travel_Rarely,Research & Development,1,4,Medical,1,3686,Male,2,Sales Executive,Married,25000,4,Y,14,8,2,7,2,3,0,2,Unk,,65389.68276
26,No,Travel_Rarely,Research & Development,29,4,Life Sciences,1,3687,Male,1,Research Scientist,Single,63890,0,Y,22,8,0,8,2,7,0,7,Unk,,65445.46961
29,No,Travel_Rarely,Sales,9,3,Life Sciences,1,3688,Male,1,Laboratory Technician,Single,111030,1,Y,12,8,0,10,5,10,0,9,Unk,,65447.62102
49,Yes,Travel_Frequently,Sales,6,5,Medical,1,3689,Female,2,Healthcare Representative,Single,23420,3,Y,18,8,0,20,2,4,1,3,Voluntary,North next animal laugh threat no.,65384.48753
29,Yes,Travel_Frequently,Sales,3,2,Marketing,1,3690,Female,2,Laboratory Technician,Single,68110,0,Y,15,8,1,9,2,8,7,7,Unk,,65442.69071
54,No,Travel_Rarely,Sales,1,3,Medical,1,3691,Female,2,Manager,Single,22970,6,Y,18,8,2,29,2,20,12,7,Voluntary,Keep particular pass understand set.,65438.98611
58,No,Travel_Rarely,Sales,22,3,Life Sciences,1,3692,Female,2,Laboratory Technician,Married,24500,3,Y,12,8,1,32,2,9,1,5,Unk,,65498.05285
55,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,3693,Female,3,Research Scientist,Divorced,50930,2,Y,16,8,1,31,3,7,0,0,Unk,,65555.1532
36,No,Travel_Rarely,Research & Development,1,3,Medical,1,3694,Male,2,Sales Executive,Single,53090,3,Y,13,8,0,15,5,5,0,1,Resignation,Without production religious.,65575.55091
31,Yes,Travel_Frequently,Sales,4,3,Life Sciences,1,3695,Male,2,Manager,Single,30570,1,Y,19,8,0,1,3,1,0,0,Voluntary,That truth loss energy respond whole case stop.,65592.98883
30,No,Travel_Rarely,Sales,3,3,Life Sciences,1,3696,Male,3,Sales Executive,Divorced,51210,7,Y,13,8,0,8,4,3,0,2,Unk,,65641.97203
31,No,Travel_Rarely,Research & Development,1,3,Medical,1,3697,Male,1,Laboratory Technician,Single,168560,3,Y,12,8,1,9,3,3,1,0,Retirement,Foot station left people foot.,65662.18487
34,No,Travel_Frequently,Sales,2,1,Marketing,1,3698,Female,5,Manager,Divorced,26860,5,Y,11,8,0,10,3,4,1,3,Involuntary,Central weight analysis great.,65517.86816
31,Yes,Travel_Rarely,Sales,20,3,Technical Degree,1,3699,Male,1,Research Scientist,Single,61800,1,Y,14,8,1,1,2,1,0,0,Unk,,65572.16292
27,No,Travel_Rarely,Human Resources,11,4,Medical,1,3700,Male,4,Sales Executive,Married,66320,0,Y,16,8,0,6,3,5,1,4,Involuntary,Think large why many.,65577.46835
36,No,Travel_Rarely,Sales,1,3,Marketing,1,3701,Male,2,Research Scientist,Single,35050,1,Y,12,8,2,10,2,10,1,8,Voluntary,Impact voice participant school baby.,65576.42254
36,No,Travel_Rarely,Research & Development,24,3,Other,1,3702,Female,3,Research Director,Married,63970,4,Y,14,8,1,11,3,3,0,2,Retirement,According crime none method effort.,65619.47814
47,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,3703,Female,2,Sales Executive,Married,62740,7,Y,14,8,2,17,0,6,1,2,Involuntary,Few success street.,65621.80791
25,Yes,Travel_Rarely,Sales,16,4,Life Sciences,1,3704,Male,2,Research Scientist,Married,198590,3,Y,19,8,0,6,3,3,2,2,Voluntary,Often about size today.,65625.88402
37,No,Non-Travel,Sales,8,4,Medical,1,3705,Male,1,Healthcare Representative,Single,75870,0,Y,22,8,1,7,5,6,1,3,Involuntary,Politics in foreign up start.,65437.54958
56,No,Travel_Rarely,Research & Development,10,4,Other,1,3706,Male,2,Sales Representative,Married,42580,2,Y,16,8,0,5,2,3,1,0,Voluntary,Maintain behavior project parent particular game.,65422.75177
47,No,Travel_Rarely,Research & Development,3,2,Medical,1,3707,Male,2,Laboratory Technician,Married,43640,3,Y,11,8,1,26,3,20,5,6,Resignation,Ball while speak. Issue free represent city.,65455.19886
24,No,Travel_Rarely,Research & Development,5,1,Other,1,3708,Male,1,Manufacturing Director,Married,43350,1,Y,15,8,1,5,5,5,0,3,Resignation,Century risk machine pay car region.,65486.23044
32,No,Travel_Rarely,Sales,4,3,Marketing,1,3709,Male,1,Research Scientist,Married,53260,4,Y,14,8,1,7,2,4,0,3,Unk,,65517.76353
34,No,Travel_Rarely,Research & Development,9,2,Medical,1,3710,Male,1,Sales Executive,Married,32800,5,Y,13,8,0,7,3,5,0,2,Unk,,65535.24964
41,No,Travel_Rarely,Research & Development,26,3,Medical,1,3711,Female,3,Sales Executive,Married,54850,2,Y,17,8,2,7,2,4,0,3,Unk,,65582.01429
40,No,Non-Travel,Sales,3,2,Life Sciences,1,3712,Male,1,Sales Executive,Divorced,43420,3,Y,11,8,1,11,6,8,0,7,Unk,,65597.36767
31,No,Travel_Rarely,Research & Development,16,3,Medical,1,3713,Male,2,Human Resources,Divorced,27820,1,Y,19,8,1,13,5,13,9,9,Unk,,65629.1404
46,Yes,Travel_Rarely,Research & Development,18,1,Medical,1,3714,Male,1,Manufacturing Director,Divorced,59800,4,Y,11,8,1,28,2,7,4,3,Retirement,Lay focus soldier federal short.,65683.38594
39,Yes,Non-Travel,Research & Development,2,4,Medical,1,3715,Male,2,Manufacturing Director,Single,43810,2,Y,15,8,2,11,1,1,0,0,Unk,,65691.83908
31,Yes,Travel_Frequently,Sales,2,3,Medical,1,3716,Male,2,Sales Executive,Single,25720,1,Y,13,8,3,10,3,10,4,7,Unk,,65723.32374
45,No,Travel_Rarely,Sales,10,2,Marketing,1,3717,Male,1,Sales Executive,Divorced,38330,2,Y,14,8,0,24,1,7,0,7,Unk,,65780.96542
31,No,Travel_Rarely,Research & Development,16,4,Life Sciences,1,3718,Male,3,Human Resources,Single,42440,9,Y,13,8,0,8,3,3,0,2,Unk,,65820.5772
31,Yes,Travel_Frequently,Research & Development,7,4,Life Sciences,1,3719,Male,1,Laboratory Technician,Married,65000,6,Y,23,8,1,7,5,2,2,2,Voluntary,Reason stock professional clear allow two town.,65854.36416
45,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,3720,Female,1,Research Scientist,Married,184300,4,Y,12,8,1,10,5,3,1,2,Retirement,Man the newspaper performance.,65855.60058
48,No,Travel_Rarely,Research & Development,24,3,Technical Degree,1,3721,Male,2,Research Scientist,Divorced,16010,4,Y,12,8,0,15,3,2,2,2,Retirement,In forget fast.,65683.94203
34,Yes,Travel_Rarely,Research & Development,7,4,Medical,1,3722,Male,2,Research Scientist,Married,26940,1,Y,16,8,1,2,3,2,2,2,Unk,,65756.03774
40,No,Non-Travel,Research & Development,25,4,Other,1,3723,Female,1,Sales Executive,Divorced,31490,2,Y,15,8,1,16,1,9,4,8,Involuntary,Smile high bar white spend forget choice near.,65812.4564
28,No,Travel_Rarely,Research & Development,1,2,Technical Degree,1,3724,Female,1,Research Scientist,Single,176390,0,Y,13,8,1,6,0,5,1,3,Resignation,Fine expect election either turn.,65862.4163
44,No,Non-Travel,Research & Development,5,3,Life Sciences,1,3725,Male,1,Laboratory Technician,Single,23190,3,Y,18,8,0,7,4,5,0,3,Unk,,65701.29738
53,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,3726,Male,2,Manager,Single,116910,4,Y,20,8,0,35,2,9,8,8,Unk,,65763.35766
49,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,3727,Male,3,Laboratory Technician,Married,53240,2,Y,19,8,0,20,2,3,1,2,Unk,,65688.58187
40,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,3728,Male,3,Laboratory Technician,Divorced,167520,2,Y,18,8,1,8,3,3,1,2,Voluntary,Particularly box maybe.,65706.8082
44,No,Travel_Rarely,Research & Development,5,1,Other,1,3729,Male,3,Research Scientist,Single,52280,1,Y,13,8,0,6,2,5,1,3,Unk,,65557.52199
33,No,Travel_Frequently,Human Resources,10,3,Medical,1,3730,Female,2,Sales Executive,Married,27000,0,Y,14,8,3,5,2,4,0,3,Unk,,65577.01909
34,No,Travel_Rarely,Research & Development,10,4,Life Sciences,1,3731,Female,1,Sales Representative,Single,192460,3,Y,15,8,1,15,5,13,3,12,Retirement,Price card crime. Beautiful travel world treat.,65633.75
30,No,Travel_Rarely,Sales,1,2,Technical Degree,1,3732,Male,1,Laboratory Technician,Married,25060,8,Y,22,8,0,4,3,2,2,2,Unk,,65446.96613
42,No,Travel_Frequently,Research & Development,8,4,Medical,1,3733,Female,1,Sales Executive,Single,60620,1,Y,22,8,2,12,2,12,5,8,Unk,,65506.53392
44,No,Travel_Frequently,Research & Development,5,3,Life Sciences,1,3734,Female,5,Manufacturing Director,Married,43820,7,Y,16,8,2,11,2,1,0,0,Resignation,Follow fact investment.,65513.75185
30,No,Non-Travel,Research & Development,8,3,Life Sciences,1,3735,Male,1,Manufacturing Director,Divorced,21430,1,Y,17,8,1,1,2,1,0,0,Unk,,65545.8432
57,No,Travel_Rarely,Sales,2,1,Life Sciences,1,3736,Male,3,Research Scientist,Married,61620,0,Y,14,8,0,13,5,12,2,8,Unk,,65611.2
49,No,Travel_Rarely,Research & Development,7,3,Technical Degree,1,3737,Female,2,Sales Executive,Divorced,50940,3,Y,15,8,0,29,5,8,0,7,Unk,,65617.12166
34,No,Travel_Frequently,Research & Development,2,4,Medical,1,3738,Female,2,Sales Representative,Divorced,68770,7,Y,20,8,0,16,3,14,6,9,Unk,,65638.93016
28,Yes,Travel_Frequently,Research & Development,2,3,Medical,1,3739,Male,1,Research Scientist,Married,22740,3,Y,20,8,1,5,5,3,1,2,Retirement,Small phone project life realize.,65634.27083
29,Yes,Travel_Frequently,Research & Development,28,3,Medical,1,3740,Female,5,Research Scientist,Single,44340,5,Y,17,8,3,7,1,5,0,0,Retirement,Away manage guess gun old.,65698.19672
34,Yes,Travel_Rarely,Research & Development,7,1,Medical,1,3741,Male,1,Research Scientist,Single,62880,0,Y,15,8,1,16,2,15,10,10,Resignation,Method hundred lawyer feel interesting.,65730.07463
35,No,Travel_Rarely,Sales,7,4,Other,1,3742,Female,4,Healthcare Representative,Married,25530,1,Y,14,8,1,1,4,1,0,0,Retirement,Reduce evidence policy clear nothing at.,65734.33483
24,Yes,Travel_Frequently,Sales,3,3,Life Sciences,1,3743,Male,2,Research Scientist,Single,76540,2,Y,17,8,1,4,3,0,0,0,Voluntary,Kind produce join effect.,65794.52096
24,No,Non-Travel,Research & Development,10,3,Life Sciences,1,3744,Female,2,Manager,Married,51600,1,Y,17,8,1,1,3,1,0,0,Involuntary,Brother election movie born enough.,65778.41079
44,No,Travel_Frequently,Research & Development,5,2,Medical,1,3745,Female,2,Research Scientist,Single,171590,5,Y,22,8,1,16,1,2,2,2,Resignation,Girl foreign would simple believe.,65799.6997
29,No,Travel_Rarely,Sales,10,2,Life Sciences,1,3746,Female,1,Sales Executive,Divorced,128080,1,Y,13,8,0,10,6,10,0,4,Unk,,65640.61654
30,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,3747,Male,3,Sales Executive,Divorced,102210,0,Y,19,8,1,6,2,5,1,3,Unk,,65546.58133
55,No,Travel_Rarely,Sales,20,3,Marketing,1,3748,Male,2,Research Scientist,Married,47790,0,Y,14,8,1,4,6,3,1,2,Unk,,65491.28205
33,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,3749,Male,2,Research Scientist,Married,37370,8,Y,22,8,2,8,2,5,0,2,Voluntary,Determine yes action college.,65518.02115
47,No,Travel_Rarely,Research & Development,8,4,Medical,1,3750,Female,2,Sales Representative,Married,23660,3,Y,17,8,0,11,5,5,1,2,Unk,,65560.60514
28,Yes,Travel_Frequently,Sales,1,3,Marketing,1,3751,Male,2,Laboratory Technician,Single,17060,7,Y,12,8,0,8,3,0,0,0,Unk,,65624.09091
28,No,Travel_Rarely,Sales,8,4,Marketing,1,3752,Male,1,Laboratory Technician,Divorced,163070,1,Y,16,8,0,1,3,1,0,0,Unk,,65697.78452
28,No,Travel_Frequently,Research & Development,9,3,Life Sciences,1,3753,Female,2,Sales Executive,Single,59330,0,Y,11,8,0,5,3,4,1,3,Resignation,Space west energy week our federal operation.,65549.80243
49,No,Travel_Rarely,Research & Development,5,4,Life Sciences,1,3754,Female,1,Research Scientist,Married,34240,4,Y,11,8,0,10,3,3,1,2,Unk,,65559.26941
29,No,Travel_Frequently,Research & Development,8,1,Medical,1,3755,Male,1,Research Scientist,Married,40370,0,Y,14,8,0,4,2,3,0,2,Involuntary,Resource concern production level good happy.,65607.0122
28,No,Travel_Rarely,Research & Development,5,1,Technical Degree,1,3756,Male,2,Laboratory Technician,Married,25590,1,Y,11,8,0,8,3,8,1,7,Retirement,Radio fight consumer senior traditional himself.,65645.54198
33,No,Travel_Rarely,Research & Development,15,4,Life Sciences,1,3757,Female,1,Sales Executive,Single,62010,2,Y,15,8,3,14,2,0,0,0,Involuntary,Show step student add. Name deal take last.,65706.78899
32,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,3758,Female,3,Laboratory Technician,Single,44030,2,Y,20,8,0,10,3,5,0,0,Retirement,May dream may apply involve natural.,65712.45023
54,No,Travel_Frequently,Sales,10,3,Life Sciences,1,3759,Female,4,Research Scientist,Divorced,37610,3,Y,12,8,0,26,3,14,1,12,Involuntary,Fine father forget two pay sort before dinner.,65745.70552
29,Yes,Travel_Rarely,Research & Development,5,3,Life Sciences,1,3760,Female,2,Research Scientist,Single,109340,6,Y,17,8,2,11,2,9,0,7,Unk,,65788.92473
44,No,Travel_Rarely,Sales,26,1,Marketing,1,3761,Male,1,Sales Representative,Married,107610,3,Y,11,8,1,24,5,20,14,17,Unk,,65721.92308
39,No,Travel_Rarely,Sales,6,1,Technical Degree,1,3762,Female,2,Laboratory Technician,Single,51750,4,Y,17,8,1,9,2,2,2,2,Unk,,65657.38059
46,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1,3763,Male,3,Manufacturing Director,Married,138260,8,Y,11,8,0,23,1,13,5,1,Retirement,Carry threat by whose ok grow information.,65678.84259
35,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,3764,Male,2,Research Scientist,Single,63340,1,Y,14,8,0,11,2,11,3,3,Voluntary,Behind person those information road.,65566.66151
23,No,Travel_Rarely,Research & Development,2,4,Medical,1,3765,Female,2,Manager,Single,49360,0,Y,19,8,1,5,2,4,1,2,Unk,,65570.10836
40,Yes,Travel_Rarely,Research & Development,2,3,Medical,1,3766,Male,2,Research Director,Single,47750,3,Y,15,8,1,15,3,5,1,0,Unk,,65595.24031
34,No,Travel_Rarely,Human Resources,2,3,Human Resources,1,3767,Male,2,Manufacturing Director,Married,28180,1,Y,13,8,1,10,2,10,8,6,Unk,,65622.95031
31,Yes,Travel_Frequently,Research & Development,29,3,Life Sciences,1,3768,Female,2,Healthcare Representative,Single,25150,1,Y,14,8,0,7,3,7,7,7,Voluntary,Difference wide news north we.,65681.18196
50,No,Travel_Frequently,Research & Development,6,3,Medical,1,3769,Male,1,Manager,Single,23420,1,Y,12,8,1,32,2,32,13,9,Unk,,65744.31464
34,No,Travel_Rarely,Sales,25,5,Marketing,1,3770,Female,1,Research Scientist,Married,41940,0,Y,17,8,2,12,3,11,5,7,Unk,,65810.34321
42,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,3771,Female,1,Manufacturing Director,Married,106850,4,Y,11,8,3,4,2,1,0,0,Retirement,Executive might picture speech light.,65847.64063
37,No,Travel_Rarely,Research & Development,2,2,Medical,1,3772,Male,1,Research Scientist,Married,20220,1,Y,12,8,0,10,1,10,3,7,Unk,,65783.47418
29,No,Travel_Rarely,Research & Development,1,3,Medical,1,3773,Female,1,Manager,Married,23140,3,Y,13,8,0,9,5,7,0,7,Unk,,65854.89028
33,No,Travel_Rarely,Research & Development,1,1,Life Sciences,1,3774,Male,1,Research Scientist,Single,42560,1,Y,13,8,3,5,1,5,0,2,Retirement,Southern alone father state.,65921.94662
45,No,Travel_Rarely,Sales,3,3,Life Sciences,1,3775,Male,3,Laboratory Technician,Married,35800,4,Y,20,8,1,8,1,5,0,3,Unk,,65958.67925
42,No,Travel_Frequently,Human Resources,1,4,Technical Degree,1,3776,Male,2,Manufacturing Director,Married,31620,2,Y,17,8,2,24,1,20,13,9,Retirement,Scientist strong team civil quality.,66006.17323
40,No,Travel_Rarely,Sales,10,1,Life Sciences,1,3777,Female,1,Manufacturing Director,Married,65240,0,Y,13,8,1,9,2,8,7,1,Voluntary,Open several spring mouth.,66060.41009
33,No,Travel_Rarely,Research & Development,9,3,Medical,1,3778,Female,2,Manufacturing Director,Married,28990,1,Y,17,8,0,15,3,15,5,7,Unk,,66061.70616
40,No,Travel_Rarely,Sales,5,5,Life Sciences,1,3779,Male,1,Manufacturing Director,Single,52310,1,Y,12,8,2,21,4,21,7,7,Unk,,66120.36392
24,No,Travel_Rarely,Sales,10,2,Marketing,1,3780,Male,1,Manufacturing Director,Divorced,23560,0,Y,13,8,0,2,5,1,0,0,Retirement,Manager since future contain play.,66142.2504
40,No,Non-Travel,Research & Development,7,3,Medical,1,3781,Male,1,Research Scientist,Divorced,28000,3,Y,12,8,2,8,0,2,2,2,Resignation,Well energy step may.,66209.84127
45,No,Travel_Rarely,Research & Development,4,3,Medical,1,3782,Female,3,Laboratory Technician,Divorced,118360,1,Y,22,8,0,10,2,10,7,7,Unk,,66270.58824
35,No,Travel_Rarely,Research & Development,10,1,Life Sciences,1,3783,Male,1,Healthcare Representative,Married,109030,0,Y,11,8,0,6,3,5,4,2,Involuntary,Positive might religious mouth else.,66187.64331
32,No,Travel_Rarely,Research & Development,22,4,Medical,1,3784,Male,1,Sales Executive,Married,29730,3,Y,22,8,0,12,0,7,2,5,Unk,,66119.31419
36,No,Travel_Rarely,Sales,9,3,Marketing,1,3785,Female,4,Research Scientist,Single,142750,3,Y,18,8,1,7,5,3,1,2,Unk,,66177.44409
48,No,Travel_Rarely,Research & Development,12,4,Medical,1,3786,Male,1,Laboratory Technician,Divorced,55620,8,Y,13,8,1,18,2,8,7,7,Resignation,Actually not sell one.,66054.928
29,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,3787,Female,2,Healthcare Representative,Married,45370,6,Y,18,8,1,5,5,1,0,0,Unk,,66071.65064
33,No,Travel_Rarely,Research & Development,9,1,Medical,1,3788,Male,1,Healthcare Representative,Married,76420,2,Y,20,8,1,8,2,2,2,2,Unk,,66104.87961
30,Yes,Travel_Rarely,Research & Development,1,3,Other,1,3789,Male,3,Sales Executive,Married,179240,1,Y,13,8,2,10,2,10,6,7,Resignation,First peace oil more last us. Front product many.,66088.29582
38,No,Travel_Frequently,Sales,9,3,Marketing,1,3790,Male,1,Manufacturing Director,Married,52040,3,Y,13,8,1,10,2,6,1,2,Voluntary,Black civil room chance. This mind find adult.,65906.08696
35,No,Travel_Rarely,Sales,7,2,Life Sciences,1,3791,Male,1,Sales Executive,Single,22770,1,Y,12,8,1,3,2,3,1,2,Unk,,65928.45161
30,No,Travel_Rarely,Research & Development,14,3,Technical Degree,1,3792,Male,5,Research Director,Married,27950,3,Y,13,8,0,9,4,4,1,3,Unk,,65998.17447
35,Yes,Travel_Rarely,Research & Development,2,3,Medical,1,3793,Female,1,Research Scientist,Divorced,25320,1,Y,13,8,0,1,2,1,0,0,Unk,,66059.7411
53,Yes,Travel_Rarely,Research & Development,19,3,Life Sciences,1,3794,Male,2,Manager,Married,25590,0,Y,25,8,0,34,2,33,1,9,Resignation,Win onto effect security instead.,66125.76985
38,Yes,Travel_Rarely,Research & Development,2,3,Medical,1,3795,Female,3,Sales Executive,Married,49080,4,Y,19,8,1,7,3,5,1,4,Unk,,66191.57468
32,No,Non-Travel,Research & Development,10,4,Life Sciences,1,3796,Female,5,Research Scientist,Married,23800,4,Y,13,8,0,9,5,6,1,2,Involuntary,Market remember too less bring simple sort.,66219.39837
48,No,Travel_Rarely,Research & Development,2,5,Life Sciences,1,3797,Male,1,Sales Executive,Married,47650,8,Y,12,8,1,10,4,8,7,6,Voluntary,Will low work decade site.,66288.48534
34,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,3798,Male,2,Sales Executive,Single,20440,1,Y,11,8,0,1,2,1,0,0,Unk,,66318.8907
55,No,Travel_Rarely,Research & Development,11,1,Medical,1,3799,Female,1,Laboratory Technician,Married,26930,1,Y,18,8,0,36,6,36,2,13,Resignation,Wife send office ball yourself it lot.,66393.85621
34,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,3800,Male,2,Research Scientist,Married,65860,9,Y,18,8,1,9,3,2,2,1,Voluntary,Do month risk college detail.,66458.44517
26,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,3801,Male,1,Research Director,Married,32940,1,Y,11,8,0,1,6,1,0,0,Resignation,Mr opportunity dinner chance common.,66459.42623
38,No,Travel_Rarely,Sales,14,2,Marketing,1,3802,Female,1,Sales Executive,Married,41710,0,Y,23,8,0,10,4,9,7,7,Voluntary,Develop together popular be.,66514.46634
38,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3803,Female,1,Manufacturing Director,Single,27780,2,Y,13,8,0,8,5,3,1,2,Unk,,66555.26316
36,No,Travel_Rarely,Human Resources,1,3,Human Resources,1,3804,Male,1,Research Scientist,Single,23770,6,Y,13,8,2,15,3,1,0,0,Involuntary,Kid actually Congress computer season behind.,66619.14333
